REPORTER METABOLITES USING TEST TYPE: all
ID	NAME	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE
cpd00125b[c0]	5_10_Methylenetetrahydrofolate_c0	-1.5441	0.93872	10	0.94802	1.3034
cpd00774[c0]	UroporphyrinogenIII_c0	-1.5443	0.93874	3	0.40444	1.6912
cpd00523[c0]	Trehalose 6-phosphate_c0	-1.5534	0.93984	2	0.1212	0.66895
cpd00157[c0]	Glycerone_c0	-1.5616	0.94081	7	0.81263	1.5071
cpd08615[c0]	1-Hydroxy-2-methyl-2-butenyl 4-diphosphate_c0	-1.5678	0.94153	2	0.10737	0.17847
cpd00528[c0]	N2_c0	-1.5905	0.94414	10	0.92799	1.2187
cpd11640[c0]	H2_c0	-1.5905	0.94414	10	0.92799	1.2187
cpdSymCoF[c0]	Symbiosis cofactors_c0	-1.5905	0.94414	10	0.92799	1.2187
cpd00751[c0]	L-Fucose_c0	-1.6007	0.94527	15	1.0543	1.2995
cpd00186[c0]	D-Glutamate_c0	-1.6073	0.94601	3	0.35489	2.9206
cpd00338[e0]	5-Aminolevulinate_e0	-1.6404	0.94954	4	0.49456	1.1104
cpdSL24[c0]	Sulfoquinovosyl-1-cis-vaccenoyl-steric-sn-glycerol_c0	-1.6414	0.94964	2	0.036612	0.64632
cpd00012[c0]	PPi_c0	-1.6462	0.95014	61	1.3295	1.5017
cpd07061[e0]	Stachydrine_e0	-1.6488	0.95041	9	0.86745	1.3591
cpd02961[c0]	Dihydroneopterin_c0	-1.6686	0.9524	4	0.47534	1.0354
cpd00347[c0]	5-10-Methenyltetrahydrofolate_c0	-1.6687	0.95241	1	-0.64905	0
cpd00347b[c0]	5_10_Methenyltetrahydrofolate_c0	-1.6687	0.95241	1	-0.64905	0
cpd11225[c0]	3-4-dihydroxy-2-butanone4-phosphate_c0	-1.6787	0.95339	3	0.2988	2.6317
cpd00029[c0]	Acetate_c0	-1.7071	0.9561	22	1.1207	1.0653
cpd02978[c0]	7_8-Dihydroneopterin 3'-triphosphate_c0	-1.721	0.95737	4	0.43968	1.0574
cpd00044[c0]	3_phosphoadenylylsulfate_c0	-1.7245	0.95769	4	0.43728	1.8241
cpd00193[c0]	APS_c0	-1.7245	0.95769	4	0.43728	1.8241
cpd00229[c0]	Glycolaldehyde_c0	-1.7272	0.95794	2	-0.0459	0.1281
cpd00216[c0]	Chorismate_c0	-1.7374	0.95885	4	0.42848	0.78878
cpd02700[c0]	S-(2-Methylpropionyl)-dihydrolipoamide_c0	-1.7389	0.95897	3	0.25147	0.84563
cpd14699[c0]	S-(3-Methylbutanoyl)-dihydrolipoamide-E_c0	-1.7389	0.95897	3	0.25147	0.84563
cpd14703[c0]	S-(2-Methylbutanoyl)-dihydrolipoamide-E_c0	-1.7389	0.95897	3	0.25147	0.84563
cpd11620[c0]	Reducedferredoxin_c0	-1.7565	0.9605	11	0.89319	1.1619
cpd11621[c0]	Oxidizedferredoxin_c0	-1.7565	0.9605	11	0.89319	1.1619
cpd00751[e0]	L-Fucose_e0	-1.7625	0.96101	14	0.97648	1.3118
cpd00231[c0]	(6R)-L-erythro-6_7-dihydrobiopterin_c0	-1.7629	0.96104	3	0.23263	2.0888
cpd02143[c0]	D-Galactono-1_4-lactone_c0	-1.7691	0.96156	5	0.53869	0.86389
cpd00475[c0]	Ribose 1-phosphate_c0	-1.7713	0.96175	2	-0.088313	1.1676
cpd01200[c0]	Palatinose_c0	-1.7757	0.96211	6	0.63078	0.75095
cpd00338[c0]	5-Aminolevulinate_c0	-1.7771	0.96222	7	0.70173	0.97885
cpd00008[c0]	ADP_c0	-1.7817	0.9626	352	1.486	1.3945
cpdADO1P[c0]	Adonitol 1-phosphate	-1.7974	0.96386	2	-0.11331	0.29347
cpdARA1P[c0]	L-arabitol 1-phosphate	-1.7974	0.96386	2	-0.11331	0.29347
cpd00136[e0]	4-Hydroxybenzoate_e0	-1.8168	0.96538	4	0.37442	0.85319
cpd00045[c0]	Adenosine-3_5-bisphosphate_c0	-1.8404	0.96714	2	-0.15468	1.6672
cpd00171[c0]	D_Ribulose5_phosphate_c0	-1.8405	0.96715	9	0.78046	1.6474
cpd00794[e0]	TRHL_e0	-1.8494	0.9678	4	0.35225	0.60639
cpd01200[e0]	Palatinose_e0	-1.8494	0.9678	4	0.35225	0.60639
cpd00417[c0]	L-Lyxitol_c0	-1.8803	0.96997	5	0.47099	0.69372
cpd02175[c0]	cis-4-Hydroxy-D-proline_c0	-1.8808	0.97	11	0.84217	1.5179
cpd00831[c0]	L-Rhamnulose 1-phosphate_c0	-1.9261	0.97296	2	-0.23712	0.14232
cpd00082[e0]	D_Fructose_e0	-1.9559	0.97476	3	0.080882	1.1865
cpd00105[e0]	D-Ribose_e0	-1.9559	0.97476	3	0.080882	1.1865
cpd00588[c0]	Sorbitol_c0	-1.9624	0.97514	5	0.42097	0.76992
cpd01307[c0]	D-Lyxitol_c0	-1.9624	0.97514	5	0.42097	0.76992
cpd00875[c0]	KDO_c0	-1.9782	0.97605	2	-0.28715	2.1181
cpd00506[c0]	gamma_Glutamylcysteine_c0	-2.0101	0.97779	2	-0.31779	1.7165
cpd00392[c0]	Phycite_c0	-2.0105	0.97781	4	0.24261	2.5386
cpd00794[c0]	TRHL_c0	-2.0141	0.978	8	0.65055	0.85216
cpd03572[c0]	(S)-3-Hydroxyisobutyryl-CoA_c0	-2.0379	0.97922	5	0.37504	1.349
cpdRHA1[c0]	Rhamnose_1_phosphate_c0	-2.041	0.97937	2	-0.3475	0.013775
cpdRIB1P[c0]	D-Ribulose 1-phosphate	-2.0948	0.9819	2	-0.39922	0.69781
cpd00013[c0]	NH4_c0	-2.1058	0.98239	69	1.2692	1.2287
cpd00306[e0]	Xylitol_e0	-2.1285	0.98335	3	-0.054816	3.0225
cpd00392[e0]	Phycite_e0	-2.1285	0.98335	3	-0.054816	3.0225
cpd00638[c0]	Deamido-NAD_c0	-2.1426	0.98393	3	-0.065868	0.9986
cpd00918[c0]	2_Acetamido_5_oxopentanoate_c0	-2.1627	0.98472	2	-0.46452	2.023
cpd00655[c0]	Dephospho-CoA_c0	-2.2014	0.98615	2	-0.50173	0.28673
cpd01262[c0]	Amylotriose_c0	-2.2323	0.9872	10	0.65084	0.79823
cpd00396[e0]	L-Rhamnose_e0	-2.2638	0.98821	4	0.070135	1.8717
cpd00076[c0]	Sucrose_c0	-2.2924	0.98906	13	0.74905	0.94547
cpd08358[c0]	UDP-6-sulfoquinovose_c0	-2.3133	0.98965	3	-0.20009	0.61396
cpd02030[c0]	3_phosphoshikimate_c0	-2.3225	0.9899	3	-0.20727	1.4086
cpd00589[c0]	D-Tagatose_c0	-2.3497	0.9906	10	0.60017	0.63317
cpd00105[c0]	D-Ribose_c0	-2.363	0.99094	10	0.5944	1.544
cpd00002[c0]	ATP_c0	-2.3671	0.99103	374	1.4489	1.4013
cpd01775[c0]	Phosphoribosyl_ATP_c0	-2.372	0.99115	3	-0.24619	0.16007
cpd00076[e0]	Sucrose_e0	-2.4133	0.9921	8	0.45922	0.77976
cpd01262[e0]	Amylotriose_e0	-2.4133	0.9921	8	0.45922	0.77976
cpd00143[c0]	Phenylpyruvate_c0	-2.4755	0.99335	2	-0.76523	2.7247
cpd15380[c0]	5'-deoxyribose_c0	-2.4792	0.99342	1	-1.7487	0
cpd00930[c0]	imidazole_acetol_phosphate_c0	-2.4918	0.99364	2	-0.78087	2.7026
cpd00589[e0]	D-Tagatose_e0	-2.5095	0.99396	8	0.41308	0.51084
cpd00258[c0]	D-Ribulose_c0	-2.5334	0.99435	3	-0.37309	0.4955
cpd02920[c0]	2-Amino-4-hydroxy-6-hydroxymethyl-7-8-dihydropteridinediphosphate_c0	-2.544	0.99452	2	-0.83109	2.7877
cpd02886[c0]	UDP-3-O-(beta-hydroxymyristoyl)-N-acetylglucosamine_c0	-2.5779	0.99503	2	-0.86366	0.099066
cpd00396[c0]	L-Rhamnose_c0	-2.679	0.99631	5	-0.015339	1.6321
cpd00957[c0]	2_5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone_c0	-2.7061	0.9966	3	-0.50881	1.5427
cpd00641[c0]	L_Histidinol_c0	-2.7208	0.99674	2	-1.001	1.0369
cpd00567[c0]	D-Proline_c0	-2.9525	0.99842	3	-0.70257	0.63166
cpd00954[c0]	6-hydroxymethyl dihydropterin_c0	-3.1138	0.99908	2	-1.3788	2.0131
cpd00038[c0]	GTP_c0	-3.2218	0.99936	10	0.22359	1.4147
cpd00807[c0]	L_histidinol_phosphate_c0	-3.9816	0.99997	2	-2.213	0.67719
REPORTER METABOLITES USING TEST TYPE: only up
ID	NAME	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE
cpd12115[c0]	arabinan_c0	2.7517	0.0029647	6	2.7977	1.5069
cpd00287[c0]	3-Oxo-2-methylpropanoate_c0	2.5033	0.0061514	3	3.229	1.2164
cpd12115[e0]	arabinan_e0	2.4517	0.0071098	5	2.7652	1.6824
cpd01777[c0]	Phosphoribosyl_AMP_c0	2.3691	0.0089163	1	4.463	0
cpd02979[c0]	phosphoribosylformiminoaicar_phosphate_c0	2.3691	0.0089163	1	4.463	0
cpd03063[c0]	3-Aminoisobutanoate_c0	2.2884	0.011056	3	3.0641	1.4718
cpd00242[c0]	H2CO3_c0	2.2462	0.012345	4	2.7967	2.1467
cpd00007[c0]	O2_c0	2.2031	0.013794	27	1.8689	1.0724
cpd15560[c0]	Ubiquinone_8_c0	2.1824	0.01454	3	2.9827	0.82595
cpd15561[c0]	Ubiquinol_8_c0	2.1824	0.01454	3	2.9827	0.82595
cpd00654[c0]	2'-deoxycytidine_c0	2.1677	0.015091	2	3.3493	0.52345
cpd00223[c0]	Glycerate_c0	2.0603	0.019685	5	2.532	0.95854
cpd00498[c0]	2_Aceto_2_hydroxybutanoate_c0	2.0491	0.020227	1	4.0368	0
cpd00668[c0]	ALCTT_c0	2.0491	0.020227	1	4.0368	0
cpd03049b[c0]	2_Hydroxyethyl_ThPP_branched chain aa synthesis_c0	2.0491	0.020227	1	4.0368	0
cpd00337[c0]	Hydrouracil_c0	1.9305	0.026772	3	2.7893	0.96189
cpd00673[c0]	Dihydrothymine_c0	1.9305	0.026772	3	2.7893	0.96189
cpd00742[c0]	Urea-1-carboxylate_c0	1.9246	0.027142	4	2.5832	2.2286
cpd00290[c0]	D_fructose_1_6_bisphosphate_c0	1.8808	0.030002	2	3.0794	1.6649
cpd00092[c0]	Uracil_c0	1.8537	0.031891	6	2.3097	1.5091
cpd08449[c0]	3-Amino-2-oxopropyl phosphate_c0	1.819	0.034457	1	3.7303	0
cpd00058[c0]	Cu2+_c0	1.8096	0.035182	3	2.6965	1.2212
cpd00058[e0]	Cu2+_e0	1.8096	0.035182	3	2.6965	1.2212
cpd00938[c0]	4-Carboxymuconolactone_c0	1.7077	0.043849	1	3.582	0
cpd01133[e0]	Stachyose_e0	1.6212	0.052492	4	2.3819	0.87914
cpd00003[c0]	NAD_c0	1.6104	0.053652	50	1.6069	1.1719
cpd00004[c0]	NADH_c0	1.6104	0.053652	50	1.6069	1.1719
cpd00382[e0]	Melitose_e0	1.6059	0.054151	6	2.175	0.8247
cpd03198[e0]	Melibiose_e0	1.6059	0.054151	6	2.175	0.8247
cpd00145[c0]	Hydroxypyruvate_c0	1.5847	0.056519	6	2.1635	1.0575
cpd00666[c0]	(2R_3R)-tartrate_c0	1.5598	0.059404	2	2.7775	0.17223
cpd00151[c0]	Thymine_c0	1.5489	0.060707	2	2.7672	0.24894
cpd01260[c0]	Lauroyl-CoA_c0	1.5488	0.060711	3	2.4963	1.2688
cpd01335[c0]	Octanoyl-CoA_c0	1.5488	0.060711	3	2.4963	1.2688
cpd01695[c0]	Myristoyl-CoA_c0	1.5488	0.060711	3	2.4963	1.2688
cpd03124[c0]	Hexanoyl-CoA_c0	1.5488	0.060711	3	2.4963	1.2688
cpd03128[c0]	Decanoyl-CoA_c0	1.5488	0.060711	3	2.4963	1.2688
cpd03114[c0]	3-Oxopalmitoyl-CoA_c0	1.5392	0.061876	2	2.7581	1.6117
cpd03117[c0]	3-Oxododecanoyl-CoA_c0	1.5392	0.061876	2	2.7581	1.6117
cpd03119[c0]	3-Oxodecanoyl-CoA_c0	1.5392	0.061876	2	2.7581	1.6117
cpd03121[c0]	3-Oxooctanoyl-CoA_c0	1.5392	0.061876	2	2.7581	1.6117
cpd03123[c0]	3-Oxohexanoyl-CoA_c0	1.5392	0.061876	2	2.7581	1.6117
cpd12689[c0]	3-Oxotetradecanoyl-CoA_c0	1.5392	0.061876	2	2.7581	1.6117
cpd00191[c0]	3-Oxopropanoate_c0	1.5049	0.066169	3	2.4627	2.46
cpd00120[c0]	Butyryl-CoA_c0	1.4678	0.071074	5	2.179	1.0748
cpd00199[c0]	4-Oxobutanoate_c0	1.4669	0.071198	5	2.1784	1.903
cpd00067[e0]	H_e0	1.4654	0.07141	19	1.7514	0.91602
cpd00085[c0]	beta-Alanine_c0	1.461	0.072011	5	2.1749	1.8435
cpd01720[c0]	3-Ureidopropanoate_c0	1.4482	0.073777	4	2.2671	0.96613
cpd00478[c0]	Pyridoxine phosphate_c0	1.44	0.074928	2	2.6648	1.5068
cpd00130[c0]	L_Malate_c0	1.4287	0.076543	4	2.2542	0.3707
cpd03917[c0]	Adenosylcobyric acid_c0	1.4272	0.076763	2	2.6528	0.052233
cpd00281[c0]	GABA_c0	1.3807	0.083692	3	2.3673	2.6206
cpd02654[c0]	4-Methyl-5--2-phosphoethyl-thiazole_c0	1.3802	0.083759	2	2.6086	0.47353
cpd00856[c0]	3-Carboxy-cis_cis-muconate_c0	1.3775	0.084172	2	2.6061	1.3803
cpd00382[c0]	Melitose_c0	1.3351	0.090917	10	1.8655	1.0893
cpd03198[c0]	Melibiose_c0	1.3351	0.090917	10	1.8655	1.0893
cpd02894[c0]	4-Amino-2-methyl-5-diphosphomethylpyrimidine_c0	1.3154	0.094182	2	2.5476	0.55972
cpd01966[c0]	Dimethylacryloyl-CoA_c0	1.3099	0.095115	3	2.3129	0.096521
cpd03034[c0]	3-Ureidoisobutyrate_c0	1.3089	0.095283	3	2.3122	1.1781
cpd02018[c0]	N5-Methyl-L-glutamine_c0	1.3037	0.09617	1	3.044	0
cpd00055[c0]	Formaldehyde_c0	1.2847	0.099449	3	2.2936	0.47449
cpd00089[c0]	Glucose_1_phosphate_c0	1.2834	0.099671	2	2.5175	0.38771
cpd00209[c0]	Nitrate_c0	1.2794	0.10037	9	1.8711	1.1699
cpd00053[c0]	L_Glutamine_c0	1.2668	0.10262	7	1.9421	0.86518
cpdDMPE2[c0]	Dimethyl-phosphatidylethanolamine-1-cis-vaccenoyl-2-palmitic_c0	1.246	0.10638	1	2.9672	0
cpdMMPE2[c0]	Monomethyl-phosphatidylethanolamine-1-cis-vaccenoyl-2-palmitic_c0	1.246	0.10638	1	2.9672	0
cpdPC2[c0]	Phosphatidylcholine-1-cis-vaccenoyl-2-palmitic_c0	1.246	0.10638	1	2.9672	0
cpdPE4[c0]	Phosphatidylethanolamine-1-cis-vaccenoyl-2-palmitic_c0	1.246	0.10638	1	2.9672	0
cpd00224[c0]	L-Arabinose_c0	1.2406	0.10738	1	2.96	0
cpd00073[c0]	Urea_c0	1.212	0.11276	15	1.7201	1.482
cpd02124[c0]	2-Methylacetoacetyl-CoA_c0	1.1915	0.11673	4	2.0967	1.6266
cpd00040[c0]	Glyoxalate_c0	1.1745	0.12009	7	1.8957	1.2756
cpd00307[c0]	Cytosine_c0	1.1677	0.12147	4	2.0809	1.8883
cpd00106[c0]	Fumarate_c0	1.1636	0.12229	4	2.0782	0.3711
cpd00137[e0]	Citrate_e0	1.1542	0.1242	2	2.396	1.2557
cpd00011[c0]	CO2_c0	1.1339	0.12841	28	1.5896	1.1882
cpd00036[e0]	Succinate_e0	1.119	0.13157	3	2.1664	0.39991
cpd00106[e0]	Fumarate_e0	1.119	0.13157	3	2.1664	0.39991
cpd00130[e0]	L-Malate_e0	1.119	0.13157	3	2.1664	0.39991
cpd00386[e0]	D-Malate_e0	1.119	0.13157	3	2.1664	0.39991
cpd03420[c0]	Precorrin 3A_c0	1.1129	0.13288	1	2.7899	0
cpd03833[c0]	Precorrin 3B_c0	1.1129	0.13288	1	2.7899	0
cpdNAGALAMP[c0]	N_Acetyl_D_galactosamine_6_phosphate_c0	1.1044	0.13471	1	2.7786	0
cpd02068[c0]	3-Methylglutaconyl-CoA_c0	1.0882	0.13825	2	2.3339	0.12648
cpd00386[c0]	D-Malate_c0	1.0851	0.13894	5	1.9509	0.98771
cpdNFIM4[c0]	tetra-GlcNac_c0	1.0829	0.13944	2	2.3289	0.12878
cpd02235[c0]	1-Pyrroline-2-carboxylate_c0	1.0782	0.14046	1	2.7437	0
cpd03835[c0]	Precorrin 8_c0	1.0758	0.141	1	2.7405	0
cpdNMLP[c0]	N-methyl-L-proline_c0	1.0652	0.14339	1	2.7263	0
cpd00086[c0]	Propionyl-CoA_c0	1.052	0.14641	5	1.9312	1.334
cpd00035[c0]	L_Alanine_c0	1.0469	0.14758	8	1.7977	1.3957
cpd00797[c0]	R_3_Hydroxybutanoate_c0	1.0419	0.14874	5	1.9251	1.6124
cpd03916[c0]	Adenosyl cobyrinate diamide_c0	1.0377	0.14971	1	2.6897	0
cpd01133[c0]	Stachyose_c0	1.0288	0.15178	7	1.8224	1.279
cpd00834[c0]	Phosphopantetheine_c0	1.0144	0.1552	1	2.6587	0
cpd02201[c0]	4-phosphopantothenate_c0	1.0144	0.1552	1	2.6587	0
cpd02666[c0]	(R)-4'-Phosphopantothenoyl-L-cysteine_c0	1.0144	0.1552	1	2.6587	0
cpd00247[c0]	Orotate_c0	1.014	0.15529	1	2.6582	0
cpd00282[c0]	S-Dihydroorotate_c0	1.014	0.15529	1	2.6582	0
cpd00197[c0]	Protocatechuate_c0	1.0139	0.15533	6	1.8533	0.9407
cpd00666[e0]	(2R_3R)-tartrate_e0	1.0122	0.15573	1	2.6557	0
cpd00142[c0]	Acetoacetate_c0	0.98968	0.16117	10	1.7201	1.1711
cpd00134[c0]	Palmitoyl-CoA_c0	0.98815	0.16154	3	2.066	0.59668
cpd03919[c0]	Adenosyl cobinamide phosphate_c0	0.98221	0.163	1	2.6158	0
cpd00231[c0]	(6R)-L-erythro-6_7-dihydrobiopterin_c0	0.97614	0.1645	1	2.6077	0
cpd00233[c0]	(6R)-L-erythro-5_6_7_8-tetrahydrobiopterin_c0	0.97614	0.1645	1	2.6077	0
cpd03897[c0]	(4aS_6R)-4a-hydroxy-L-erythro-5_6_7_8-tetrahydrobiopterin_c0	0.97614	0.1645	1	2.6077	0
cpd00214[c0]	Palmitate_c0	0.97533	0.1647	1	2.6067	0
cpd00248[c0]	L-quinate_c0	0.9732	0.16523	2	2.2257	0.20156
cpd00712[c0]	2-Dehydropantoate_c0	0.96188	0.16805	1	2.5887	0
cpdBGLCN[c0]	1_2-betaglucan_c0	0.9615	0.16815	1	2.5882	0
cpdBGLCN[e0]	1_2-betaglucan_e0	0.9615	0.16815	1	2.5882	0
cpd00137[c0]	Citrate_c0	0.95695	0.1693	3	2.042	1.079
cpd00075[c0]	Nitrite_c0	0.95201	0.17055	11	1.6871	1.126
cpd00259[c0]	D-Lyxulose_c0	0.93318	0.17536	2	2.1881	0.4195
cpd00015[c0]	FAD_c0	0.9248	0.17753	9	1.7131	1.0542
cpd00982[c0]	FADH2_c0	0.9248	0.17753	9	1.7131	1.0542
cpdNFIM5[c0]	deacetylated tetra-GlcNac_c0	0.92295	0.17802	2	2.1784	0.083939
cpd00025[c0]	H2O2_c0	0.92212	0.17823	9	1.712	1.2477
cpd03760[c0]	Precorrin 6B_c0	0.8709	0.1919	2	2.1295	0.86412
cpd00036[c0]	Succinate_c0	0.86051	0.19476	10	1.6658	1.0256
cpd00080[e0]	Glycerol_3_phosphate_e0	0.84197	0.1999	4	1.8648	0.7701
cpd00141[c0]	Propionate_c0	0.83672	0.20138	2	2.0973	0.069517
cpdNFIM2[c0]	di-GlcNac_c0	0.83513	0.20182	1	2.4199	0
cpdNFIM3[c0]	tri-GlcNac_c0	0.83513	0.20182	1	2.4199	0
cpd10515[e0]	Fe+2_e0	0.83242	0.20259	1	2.4163	0
cpd00155[c0]	Glycogen_c0	0.8271	0.20409	2	2.0883	0.99475
cpd00832[c0]	N-Acetyl-D-chondrosamine_c0	0.81615	0.20721	7	1.7154	0.82573
cpd01524[c0]	D-Chondrosamine_c0	0.81615	0.20721	7	1.7154	0.82573
cpd00032[c0]	Oxaloacetate_c0	0.80926	0.20918	2	2.0715	1.0429
cpd03495[c0]	Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala_c0	0.80825	0.20947	2	2.0706	0.26554
cpd02069[c0]	3_Phosphonooxypyruvate_c0	0.8004	0.21174	1	2.3737	0
cpd00249[c0]	Uridine_c0	0.80003	0.21185	6	1.7371	1.3259
cpdNF[e0]	Nod factor_e0	0.79772	0.21252	2	2.0606	0.46993
cpd00699[c0]	5_Dehydroquinate_c0	0.79632	0.21292	1	2.3682	0
cpd00383[c0]	Shikimate_c0	0.77681	0.21864	1	2.3423	0
cpd00383[e0]	Shikimate_e0	0.77681	0.21864	1	2.3423	0
cpd00300[c0]	Urate_c0	0.7728	0.21982	4	1.8189	0.61375
cpdERYI2[c0]	L-3-tetrulose-4-P_c0	0.76799	0.22125	2	2.0327	0.42497
cpd00276[c0]	GLUM_c0	0.76179	0.22309	6	1.7163	0.90454
cpd03813[c0]	D-Galactosamine 6-phosphate_c0	0.75851	0.22407	2	2.0238	1.0674
cpd00249[e0]	Uridine_e0	0.75053	0.22647	3	1.8836	0.72195
cpd00426[c0]	Homogentisate_c0	0.74346	0.2286	2	2.0096	0.40242
cpd00041[e0]	L-Aspartate_e0	0.72681	0.23367	4	1.7883	0.82365
cpd00071[c0]	Acetaldehyde_c0	0.72602	0.23391	3	1.8648	0.93342
cpd02636[c0]	5-(2-hydroxyethyl)-4-methylthiazole_c0	0.72537	0.23411	1	2.2737	0
cpd01882[c0]	Isovaleryl-CoA_c0	0.72334	0.23474	1	2.271	0
cpd00073[e0]	Urea_e0	0.72008	0.23574	9	1.622	1.1767
cpd02229[c0]	Bactoprenyl diphosphate_c0	0.71379	0.23768	1	2.2583	0
cpd15665[c0]	Peptidoglycan polymer (n subunits)_c0	0.71379	0.23768	1	2.2583	0
cpd15666[c0]	Peptidoglycan polymer (n-1 subunits)_c0	0.71379	0.23768	1	2.2583	0
cpd00388[c0]	Allantoate_c0	0.70365	0.24082	3	1.8476	0.31324
cpd00626[c0]	dTDPglucose_c0	0.70257	0.24116	1	2.2434	0
cpd08289[c0]	1-deoxy-D-xylulose5-phosphate_c0	0.70019	0.2419	2	1.9689	2.491
cpd00047[c0]	Formate_c0	0.69806	0.24257	14	1.5503	1.4341
cpd01293[c0]	5-Oxoproline_c0	0.69127	0.2447	3	1.8381	1.4735
cpd00139[c0]	Glycolate_c0	0.67329	0.25038	4	1.7528	1.7446
cpd00017[c0]	S-Adenosyl-L-methionine_c0	0.66863	0.25187	5	1.7027	1.2333
cpd00019[c0]	S-Adenosyl-homocysteine	0.66863	0.25187	5	1.7027	1.2333
cpd00288[c0]	D-Glucosamine phosphate_c0	0.66681	0.25245	2	1.9375	1.1894
cpd00108[e0]	Galactose_e0	0.66392	0.25337	5	1.6999	1.7044
cpd32630[c0]	UDP-N-acetyl-beta-L-quinovosamine_c0	0.66165	0.2541	1	2.1889	0
cpd03566[c0]	Acetyladenylate_c0	0.65724	0.25551	1	2.183	0
cpd00050[c0]	FMN_c0	0.65455	0.25638	2	1.926	0.18909
cpd01270[c0]	FMNH2_c0	0.65455	0.25638	2	1.926	0.18909
cpd00260[c0]	Isocitrate_c0	0.63649	0.26223	1	2.1554	0
cpd00939[c0]	Toxopyrimidine_c0	0.63386	0.26309	1	2.1519	0
cpd02775[c0]	4-Amino-5-phosphomethyl-2-methylpyrimidine_c0	0.63386	0.26309	1	2.1519	0
cpd01419[c0]	(S)-2-ureidoglycine_c0	0.61888	0.268	1	2.1319	0
cpd00029[c0]	Acetate_c0	0.61822	0.26822	13	1.5306	0.76604
cpd00650[c0]	Crotonyl-CoA_c0	0.61491	0.26931	8	1.594	1.0337
cpd00449c[c0]	Dihydrolipoamide_c0	0.61083	0.27065	1	2.1212	0
cpdNFIM17[c0]	Oxo_acyl_NodF_18_3_reduced_dehydrated_c0	0.60926	0.27118	1	2.1191	0
cpd00481[c0]	Isobutyryl-CoA_c0	0.58844	0.27812	3	1.7592	0.57643
cpd00760[c0]	2-Methylbutyryl-CoA_c0	0.58844	0.27812	3	1.7592	0.57643
cpd00248[e0]	L-quinate_e0	0.5823	0.28018	1	2.0832	0
cpd00412[c0]	Deoxyuridine_c0	0.57894	0.28132	5	1.6493	2.2144
cpd00042[c0]	GSH_c0	0.5663	0.2856	1	2.0619	0
cpd00111[c0]	Oxidized_glutathione_c0	0.5663	0.2856	1	2.0619	0
cpd00030[c0]	Mn2+_c0	0.53936	0.29482	2	1.8176	0.97687
cpd00030[e0]	Mn2+_e0	0.53936	0.29482	2	1.8176	0.97687
cpd00342[c0]	N_Acetylornithine_c0	0.5358	0.29605	4	1.6616	0.49941
cpd00581[c0]	Urocanate_c0	0.51137	0.30455	3	1.7	0.74418
cpd02311[c0]	4-Imidazolone-5-propanoate_c0	0.50547	0.30661	3	1.6955	0.74032
cpd00103[c0]	PRPP_c0	0.49913	0.30884	1	1.9724	0
cpd01982[c0]	5-Phosphoribosylamine_c0	0.49913	0.30884	1	1.9724	0
cpd00226[c0]	HYXN_c0	0.49818	0.30918	8	1.5389	1.0965
cpd02351[c0]	2-amino-2-deoxy-D-gluconate_c0	0.48877	0.3125	1	1.9586	0
cpd00138[c0]	D-Mannose_c0	0.47152	0.31863	6	1.5585	0.97106
cpd26730[c0]	UDP-N-acetyl-beta-L-quinovosaminec0	0.46688	0.32029	2	1.7495	0.21727
cpdOL1[c0]	Lyso-ornithine-1-palmitic_c0	0.46688	0.32029	2	1.7495	0.21727
cpdOL3[c0]	Lyso-ornithine-1-steric_c0	0.46688	0.32029	2	1.7495	0.21727
cpdOL7[c0]	Lyso-ornithine-1-cis-vaccenoyl_c0	0.46688	0.32029	2	1.7495	0.21727
cpd01092[c0]	Allantoin_c0	0.46216	0.32198	2	1.745	0.21786
cpd02203[c0]	D-Erythritol 4-phosphate_c0	0.45048	0.32618	2	1.734	0.84734
cpd00780[c0]	Fumarylacetoacetate_c0	0.44914	0.32666	2	1.7328	0.11447
cpdOL2[c0]	Ornithine-1-palmitic-2-cis-vaccenoyl_c0	0.44707	0.32741	1	1.9031	0
cpdOL4[c0]	Ornithine-1-steric-2-palmitoleoyl_c0	0.44707	0.32741	1	1.9031	0
cpdOL8[c0]	Ornithine-1-cis-vaccenoyl-2-cis-vaccenoyl_c0	0.44707	0.32741	1	1.9031	0
cpdOL9[c0]	Ornithine-1-steric-2-cis-vaccenoyl_c0	0.44707	0.32741	1	1.9031	0
cpdUS12[c0]	palmitoleoyl-ACP_c0	0.44707	0.32741	1	1.9031	0
cpd00208[c0]	LACT_c0	0.44032	0.32985	5	1.5667	0.86345
cpd00208[e0]	LACT_e0	0.44032	0.32985	5	1.5667	0.86345
cpd02274[c0]	Methyl beta-D-galactoside_c0	0.44032	0.32985	5	1.5667	0.86345
cpd02274[e0]	Methyl beta-D-galactoside_e0	0.44032	0.32985	5	1.5667	0.86345
cpd04349[c0]	Lactulose_c0	0.44032	0.32985	5	1.5667	0.86345
