REPORTER METABOLITES USING TEST TYPE: all
ID	NAME	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE
cpd00630[c0]	3-Oxoadipate_c0	-1.2965	0.9026	3	-0.13476	0.4525
cpd00143[c0]	Phenylpyruvate_c0	-1.2967	0.90263	2	-0.3428	0.14048
cpdLPS1[c0]	dTDP-L-lyxo-6d-4-hexulose_c0	-1.2989	0.90301	2	-0.34485	1.5385
cpd10516[e0]	Fe+3_e0	-1.3093	0.90478	11	0.33175	1.3647
cpd00100[c0]	Glycerol_c0	-1.3231	0.9071	9	0.27711	1.1886
cpd00239[c0]	H2S_c0	-1.335	0.90906	5	0.071197	0.78562
cpd00064[c0]	Ornithine_c0	-1.3353	0.90912	25	0.49821	1.2431
cpd00810[c0]	Orotidylic acid_c0	-1.3455	0.91077	2	-0.38748	0.34008
cpd00129[c0]	L_Proline_c0	-1.3466	0.91094	21	0.46344	1.3492
cpd03760[c0]	Precorrin 6B_c0	-1.3475	0.91108	2	-0.38924	0.90159
cpd02030[c0]	3_phosphoshikimate_c0	-1.3764	0.91566	3	-0.19483	1.2587
cpd00805[c0]	D-Tagatose 6-phosphate_c0	-1.3904	0.9178	4	-0.064559	1.2904
cpd23005[c0]	N(5)-hydroxy-L-ornithine_c0	-1.3984	0.91901	2	-0.43584	1.2344
cpd10516[c0]	Fe+3_c0	-1.3994	0.91915	13	0.3404	1.2576
cpd00080[c0]	Glycerol_3_phosphate_c0	-1.4026	0.91963	12	0.31827	1.4368
cpd00248[e0]	L-quinate_e0	-1.4064	0.92019	4	-0.074897	1.2315
cpd00037[c0]	UDP-N-acetylglucosamine_c0	-1.4075	0.92036	7	0.15192	0.96049
cpd00139[c0]	Glycolate_c0	-1.4207	0.92229	7	0.14545	1.2778
cpd00008[c0]	ADP_c0	-1.4263	0.92311	352	0.74522	1.3292
cpd00201[c0]	10-Formyltetrahydrofolate_c0	-1.448	0.92619	6	0.079005	0.74951
cpd02720[c0]	5-Amino-6--5-phosphoribitylaminouracil_c0	-1.4534	0.92694	2	-0.4861	0.18275
cpd00842[c0]	(S)-3-Hydroxybutyryl-CoA_c0	-1.4734	0.92968	9	0.21251	1.4952
cpd00029[c0]	Acetate_c0	-1.4844	0.93115	22	0.43447	0.94835
cpdRHA1[c0]	Rhamnose_1_phosphate_c0	-1.4903	0.93193	2	-0.51982	2.5326
cpd12115[e0]	arabinan_e0	-1.4994	0.93312	5	-0.024091	0.49145
cpd00220[c0]	Riboflavin_c0	-1.517	0.93537	2	-0.54428	1.9678
cpd02894[c0]	4-Amino-2-methyl-5-diphosphomethylpyrimidine_c0	-1.5244	0.9363	2	-0.55102	1.3039
cpd00100[e0]	Glycerol_e0	-1.5247	0.93633	6	0.038502	1.3687
cpd00048[c0]	Sulfate_c0	-1.5379	0.93796	11	0.2425	0.66474
cpdVICB[c0]	vicibactin_c0	-1.5526	0.93974	7	0.080745	1.3385
cpd00396[e0]	L-Rhamnose_e0	-1.5856	0.94359	4	-0.19143	1.0128
cpd00876[c0]	3-Hydroxyisobutyrate_c0	-1.5962	0.94478	2	-0.61667	1.8997
cpdVICB1[c0]	L-N5 -hydroxy-N5 -(D-3-hydroxybutyryl)-ornithine_c0	-1.6152	0.94687	2	-0.63404	0.95408
cpd00567[c0]	D-Proline_c0	-1.6297	0.94841	3	-0.38506	0.13869
cpd01200[c0]	Palatinose_c0	-1.6554	0.95108	6	-0.030561	0.88977
cpd02203[c0]	D-Erythritol 4-phosphate_c0	-1.6908	0.95456	2	-0.70314	0.054651
cpd12836[c0]	poly-beta-hydroxybutyrate	-1.7441	0.95943	4	-0.29444	0.67876
cpd03761[c0]	Precorrin 6A_c0	-1.7527	0.96017	2	-0.75968	0.3777
cpd00013[c0]	NH4_c0	-1.7663	0.96132	69	0.56802	1.5209
cpd00851[e0]	trans-4-Hydroxy-L-proline_e0	-1.8097	0.96483	8	0.01637	1.061
cpd02175[e0]	cis-4-Hydroxy-D-proline_e0	-1.8097	0.96483	8	0.01637	1.061
cpd00002[c0]	ATP_c0	-1.8117	0.96499	374	0.72208	1.3308
cpd00076[c0]	Sucrose_c0	-1.8323	0.96655	13	0.18471	1.0642
cpd00794[c0]	TRHL_c0	-1.8574	0.96837	8	-0.0055099	0.83391
cpd01262[c0]	Amylotriose_c0	-1.9183	0.97246	10	0.053581	1.0327
cpd00638[c0]	Deamido-NAD_c0	-1.9288	0.97312	3	-0.60982	1.8289
cpdVICB3[c0]	N2-acetyl-N5-hydroxy-N5-(D-3-hydroxybutyryl)-ornithine_c0	-1.9442	0.97407	2	-0.93482	0.70027
cpd00094[c0]	2_Oxobutyrate_c0	-1.9574	0.97485	4	-0.43304	2.0537
cpd00843[c0]	Tartronate semialdehyde_c0	-1.9592	0.97495	2	-0.94847	0.96492
cpd00248[c0]	L-quinate_c0	-1.9601	0.97501	5	-0.29101	1.1708
cpd02235[c0]	1-Pyrroline-2-carboxylate_c0	-1.9833	0.97633	2	-0.9705	1.0266
cpd00223[c0]	Glycerate_c0	-1.9945	0.97695	9	-0.011484	1.0451
cpd00076[e0]	Sucrose_e0	-1.9963	0.97705	8	-0.069166	1.0591
cpd01262[e0]	Amylotriose_e0	-1.9963	0.97705	8	-0.069166	1.0591
cpd03802[c0]	Homospermidine_c0	-2.0914	0.98175	11	0.026413	1.8094
cpdOL1[c0]	Lyso-ornithine-1-palmitic_c0	-2.1068	0.98243	2	-1.0834	0.61819
cpdOL3[c0]	Lyso-ornithine-1-steric_c0	-2.1068	0.98243	2	-1.0834	0.61819
cpdOL7[c0]	Lyso-ornithine-1-cis-vaccenoyl_c0	-2.1068	0.98243	2	-1.0834	0.61819
cpd00794[e0]	TRHL_e0	-2.1174	0.98289	4	-0.53707	0.48983
cpd01200[e0]	Palatinose_e0	-2.1174	0.98289	4	-0.53707	0.48983
cpd00042[c0]	GSH_c0	-2.1815	0.98543	8	-0.15407	1.423
cpd02311[c0]	4-Imidazolone-5-propanoate_c0	-2.1929	0.98584	3	-0.80822	0.64288
cpd00807[c0]	L_histidinol_phosphate_c0	-2.2012	0.98614	2	-1.1697	1.31
cpd03114[c0]	3-Oxopalmitoyl-CoA_c0	-2.217	0.98669	2	-1.1842	1.92
cpd03117[c0]	3-Oxododecanoyl-CoA_c0	-2.217	0.98669	2	-1.1842	1.92
cpd03119[c0]	3-Oxodecanoyl-CoA_c0	-2.217	0.98669	2	-1.1842	1.92
cpd03121[c0]	3-Oxooctanoyl-CoA_c0	-2.217	0.98669	2	-1.1842	1.92
cpd03123[c0]	3-Oxohexanoyl-CoA_c0	-2.217	0.98669	2	-1.1842	1.92
cpd12689[c0]	3-Oxotetradecanoyl-CoA_c0	-2.217	0.98669	2	-1.1842	1.92
cpd00722[c0]	O_Acetyl_L_serine_c0	-2.2281	0.98706	3	-0.83461	0.3041
cpd00641[c0]	L_Histidinol_c0	-2.233	0.98723	2	-1.1988	1.2688
cpd00851[c0]	trans-4-Hydroxy-L-proline_c0	-2.2386	0.98741	10	-0.077966	0.95714
cpd00306[e0]	Xylitol_e0	-2.271	0.98843	3	-0.86687	1.085
cpd00392[e0]	Phycite_e0	-2.271	0.98843	3	-0.86687	1.085
cpd00080[e0]	Glycerol_3_phosphate_e0	-2.2762	0.98858	4	-0.64024	0.28256
cpd00366[c0]	Ribitol_c0	-2.2826	0.98877	5	-0.47787	1.3669
cpd08615[c0]	1-Hydroxy-2-methyl-2-butenyl 4-diphosphate_c0	-2.3139	0.98966	2	-1.2728	1.1966
cpd00344[c0]	N-Formimino-L-glutamate_c0	-2.3921	0.99162	2	-1.3443	0.24052
cpd02175[c0]	cis-4-Hydroxy-D-proline_c0	-2.3975	0.99175	11	-0.093111	0.90941
cpd00366[e0]	Ribitol_e0	-2.4002	0.99181	3	-0.96396	1.6856
cpd00396[c0]	L-Rhamnose_c0	-2.5197	0.99413	5	-0.61528	1.2913
cpd00392[c0]	Phycite_c0	-2.5767	0.99501	4	-0.8356	0.88812
cpd00589[c0]	D-Tagatose_c0	-2.6364	0.99581	10	-0.24137	0.82302
cpd11620[c0]	Reducedferredoxin_c0	-2.6523	0.996	11	-0.19257	1.3976
cpd11621[c0]	Oxidizedferredoxin_c0	-2.6523	0.996	11	-0.19257	1.3976
cpd00306[c0]	Xylitol_c0	-2.7888	0.99736	5	-0.77119	1.3545
cpd00528[c0]	N2_c0	-2.9185	0.99824	10	-0.35725	1.356
cpd11640[c0]	H2_c0	-2.9185	0.99824	10	-0.35725	1.356
cpdSymCoF[c0]	Symbiosis cofactors_c0	-2.9185	0.99824	10	-0.35725	1.356
cpd01017[c0]	Cys-Gly_c0	-2.9537	0.99843	3	-1.3798	1.557
cpd00040[c0]	Glyoxalate_c0	-2.9918	0.99861	9	-0.44018	1.8055
cpd00589[e0]	D-Tagatose_e0	-3.1413	0.99916	8	-0.59395	0.36047
REPORTER METABOLITES USING TEST TYPE: only up
ID	NAME	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE
cpd01715[c0]	3-dehydrocarnitine_c0	2.7998	0.0025571	2	3.0044	1.7407
cpdBETCoA[c0]	Betainyl-CoA_c0	2.7998	0.0025571	2	3.0044	1.7407
cpd00382[e0]	Melitose_e0	2.6205	0.0043899	7	1.769	1.0363
cpd03198[e0]	Melibiose_e0	2.6205	0.0043899	7	1.769	1.0363
cpd00011[c0]	CO2_c0	2.4876	0.0064298	27	1.1341	1.0133
cpd00155[c0]	Glycogen_c0	2.4193	0.0077761	2	2.6692	0.99941
cpd00058[c0]	Cu2+_c0	2.3506	0.0093709	3	2.2292	1.9321
cpd00058[e0]	Cu2+_e0	2.3506	0.0093709	3	2.2292	1.9321
cpd00382[c0]	Melitose_c0	2.2932	0.010919	10	1.4426	1.1487
cpd03198[c0]	Melibiose_c0	2.2932	0.010919	10	1.4426	1.1487
cpd00142[c0]	Acetoacetate_c0	2.2546	0.01208	9	1.4757	1.3102
cpd00300[c0]	Urate_c0	2.1875	0.014354	3	2.112	1.1665
cpdPG21[c0]	Phosphatidylglycerophosphate-1-cis-vaccenoyl-2-palmitic_c0	2.1871	0.014366	1	3.24	0
cpd00013[e0]	NH4_e0	2.0765	0.018924	1	3.1031	0
cpd00073[c0]	Urea_c0	2.0759	0.018954	11	1.3214	1.1112
cpd00226[c0]	HYXN_c0	1.9676	0.024557	7	1.4618	1.5759
cpd02069[c0]	3_Phosphonooxypyruvate_c0	1.9656	0.024672	1	2.966	0
cpd00108[e0]	Galactose_e0	1.9137	0.027828	4	1.7283	1.4257
cpd01133[e0]	Stachyose_e0	1.9137	0.027828	4	1.7283	1.4257
cpd00108[c0]	Galactose_c0	1.912	0.02794	6	1.5121	1.3153
cpd01133[c0]	Stachyose_c0	1.912	0.02794	6	1.5121	1.3153
cpd00073[e0]	Urea_e0	1.8947	0.029063	9	1.3265	1.2415
cpd00208[c0]	LACT_c0	1.8751	0.030388	6	1.4933	0.52613
cpd00208[e0]	LACT_e0	1.8751	0.030388	6	1.4933	0.52613
cpd02274[c0]	Methyl beta-D-galactoside_c0	1.8751	0.030388	6	1.4933	0.52613
cpd02274[e0]	Methyl beta-D-galactoside_e0	1.8751	0.030388	6	1.4933	0.52613
cpd04349[c0]	Lactulose_c0	1.8751	0.030388	6	1.4933	0.52613
cpd04349[e0]	Lactulose_e0	1.8751	0.030388	6	1.4933	0.52613
cpd24416[c0]	methyl alpha-D-galactoside_c0	1.8751	0.030388	6	1.4933	0.52613
cpd24416[e0]	methyl alpha-D-galactoside_e0	1.8751	0.030388	6	1.4933	0.52613
cpd24453[c0]	3-O-b-D-galactopyranosyl-D-arabinose_c0	1.8751	0.030388	6	1.4933	0.52613
cpd24453[e0]	3-O-b-D-galactopyranosyl-D-arabinose_e0	1.8751	0.030388	6	1.4933	0.52613
cpd00044[c0]	3_phosphoadenylylsulfate_c0	1.8172	0.034593	2	2.1387	1.6324
cpd00193[c0]	APS_c0	1.8172	0.034593	2	2.1387	1.6324
cpd00449c[c0]	Dihydrolipoamide_c0	1.7275	0.042042	2	2.0596	0.01132
cpd00085[c0]	beta-Alanine_c0	1.6674	0.047715	4	1.5751	1.2954
cpd03063[c0]	3-Aminoisobutanoate_c0	1.6325	0.051283	3	1.7132	1.5501
cpd00003[c0]	NAD_c0	1.6156	0.053087	49	0.82559	1.3201
cpd00004[c0]	NADH_c0	1.6156	0.053087	49	0.82559	1.3201
cpd00383[c0]	Shikimate_c0	1.5602	0.059354	1	2.4645	0
cpd00383[e0]	Shikimate_e0	1.5602	0.059354	1	2.4645	0
cpd00205[c0]	K+_c0	1.5428	0.061443	1	2.4429	0
cpd00205[e0]	K+_e0	1.5428	0.061443	1	2.4429	0
cpd00191[c0]	3-Oxopropanoate_c0	1.5213	0.064091	2	1.878	2.1547
cpd00281[c0]	GABA_c0	1.5213	0.064091	2	1.878	2.1547
cpd00287[c0]	3-Oxo-2-methylpropanoate_c0	1.5213	0.064091	2	1.878	2.1547
cpdFe4S4[c0]	iron-sulfur-cluster_c0	1.5176	0.064562	1	2.4117	0
cpdBGLCN[c0]	1_2-betaglucan_c0	1.5017	0.066588	1	2.3921	0
cpdBGLCN[e0]	1_2-betaglucan_e0	1.5017	0.066588	1	2.3921	0
cpd00742[c0]	Urea-1-carboxylate_c0	1.4521	0.073235	2	1.817	0.64626
cpd00254[c0]	Mg_c0	1.4311	0.076199	1	2.3048	0
cpd00254[e0]	Mg_e0	1.4311	0.076199	1	2.3048	0
cpd00089[c0]	Glucose_1_phosphate_c0	1.4028	0.080331	2	1.7736	2.2659
cpd00797[c0]	R_3_Hydroxybutanoate_c0	1.3944	0.081591	6	1.2487	0.96271
cpd00338[e0]	5-Aminolevulinate_e0	1.3789	0.083966	1	2.2402	0
cpd00894[c0]	2-Dehydro-3-deoxy-D-galactonate_c0	1.3785	0.084021	1	2.2397	0
cpd00945[c0]	2-Dehydro-3-deoxy-D-galactonate 6-phosphate_c0	1.3785	0.084021	1	2.2397	0
cpd00214[c0]	Palmitate_c0	1.376	0.084413	1	2.2366	0
cpd00047[c0]	Formate_c0	1.3497	0.088562	14	0.98768	1.2504
cpdNFIM5[c0]	deacetylated tetra-GlcNac_c0	1.3427	0.089692	2	1.7206	0.24936
cpdDMPE2[c0]	Dimethyl-phosphatidylethanolamine-1-cis-vaccenoyl-2-palmitic_c0	1.2911	0.098342	1	2.1315	0
cpdMMPE2[c0]	Monomethyl-phosphatidylethanolamine-1-cis-vaccenoyl-2-palmitic_c0	1.2911	0.098342	1	2.1315	0
cpdPC2[c0]	Phosphatidylcholine-1-cis-vaccenoyl-2-palmitic_c0	1.2911	0.098342	1	2.1315	0
cpdPE4[c0]	Phosphatidylethanolamine-1-cis-vaccenoyl-2-palmitic_c0	1.2911	0.098342	1	2.1315	0
cpd00020[c0]	Pyruvate_c0	1.2904	0.098455	19	0.90547	1.2166
cpd00082[e0]	D_Fructose_e0	1.2658	0.1028	3	1.4497	1.2893
cpd00105[e0]	D-Ribose_e0	1.2658	0.1028	3	1.4497	1.2893
cpd00067[e0]	H_e0	1.2447	0.10663	21	0.8749	0.96018
cpd12005[c0]	Lipoylprotein_c0	1.2394	0.1076	1	2.0676	0
cpdPG20[c0]	CDP-1-cis-vaccenoyl-2-palmitic-sn-glycerol-3-phosphate_c0	1.2276	0.1098	2	1.6192	2.2922
cpd00425[c0]	(CH3)2NH_c0	1.2022	0.11464	5	1.2086	0.46355
cpd00157[c0]	Glycerone_c0	1.1794	0.11911	5	1.1959	0.56442
cpd00387[c0]	ADPglucose_c0	1.1544	0.12417	1	1.9625	0
cpd00034[c0]	Zn2+_c0	1.1536	0.12434	2	1.554	0.59463
cpd00034[e0]	Zn2+_e0	1.1536	0.12434	2	1.554	0.59463
cpd00266[c0]	(R)-carnitine_c0	1.1446	0.12618	3	1.3626	0.38817
cpd00540[c0]	BET_c0	1.1446	0.12618	3	1.3626	0.38817
cpd00071[c0]	Acetaldehyde_c0	1.1189	0.13158	4	1.234	0.74477
cpdNFIM18[c0]	Acylated_deacetylated tetra-GlcNac_c0	1.1126	0.13293	2	1.5179	0.53599
cpd00309[c0]	XAN_c0	1.1046	0.13467	6	1.1011	1.3738
cpdNFIM17[c0]	Oxo_acyl_NodF_18_3_reduced_dehydrated_c0	1.1014	0.13536	1	1.8969	0
cpd00338[c0]	5-Aminolevulinate_c0	1.0988	0.13593	3	1.3297	1.561
cpd00314[c0]	D-Mannitol_c0	1.0944	0.13688	4	1.2188	0.326
cpd02547[c0]	(R)-1-Aminopropan-2-yl phosphate_c0	1.0672	0.14293	1	1.8546	0
cpd03917[c0]	Adenosylcobyric acid_c0	1.0672	0.14293	1	1.8546	0
cpd03919[c0]	Adenosyl cobinamide phosphate_c0	1.0672	0.14293	1	1.8546	0
cpd00053[c0]	L_Glutamine_c0	1.0505	0.14675	7	1.0302	1.1281
cpd02698[c0]	N_Succinyl_L_2_6_diaminopimelate_c0	1.0362	0.15006	1	1.8162	0
cpd00066[c0]	L_Phenylalanine_c0	1.0355	0.15022	3	1.2842	1.4078
cpd00654[c0]	2'-deoxycytidine_c0	1.0339	0.15058	3	1.2831	1.2747
cpd00288[c0]	D-Glucosamine phosphate_c0	1.0304	0.15141	4	1.179	0.26347
cpd00780[c0]	Fumarylacetoacetate_c0	1.0045	0.15758	2	1.4226	0.46724
cpd01720[c0]	3-Ureidopropanoate_c0	1.001	0.15841	4	1.1607	0.17061
cpd00158[c0]	CELB_c0	0.9986	0.15899	1	1.7697	0
cpd00158[e0]	CELB_e0	0.9986	0.15899	1	1.7697	0
cpd01030[c0]	Salicin_c0	0.9986	0.15899	1	1.7697	0
cpd01030[e0]	Salicin_e0	0.9986	0.15899	1	1.7697	0
cpd01192[e0]	Mannobiose_e0	0.9986	0.15899	1	1.7697	0
cpd03696[c0]	Ursin_c0	0.9986	0.15899	1	1.7697	0
cpd03696[e0]	Ursin_e0	0.9986	0.15899	1	1.7697	0
cpd05158[c0]	Gentiobiose_c0	0.9986	0.15899	1	1.7697	0
cpd05158[e0]	Gentiobiose_e0	0.9986	0.15899	1	1.7697	0
cpd11603[c0]	beta-methylglucoside_c0	0.9986	0.15899	1	1.7697	0
cpd11603[e0]	beta-methylglucoside_e0	0.9986	0.15899	1	1.7697	0
cpd00224[c0]	L-Arabinose_c0	0.98224	0.16299	1	1.7495	0
cpd00074[c0]	S_c0	0.96619	0.16697	2	1.3889	1.4465
cpd00308[e0]	Malonate_e0	0.95835	0.16894	1	1.72	0
cpd00213[c0]	Lipoamide_c0	0.94078	0.17341	3	1.2161	0.7403
cpd02700[c0]	S-(2-Methylpropionyl)-dihydrolipoamide_c0	0.93335	0.17532	3	1.2108	0.7311
cpd14699[c0]	S-(3-Methylbutanoyl)-dihydrolipoamide-E_c0	0.93335	0.17532	3	1.2108	0.7311
cpd14703[c0]	S-(2-Methylbutanoyl)-dihydrolipoamide-E_c0	0.93335	0.17532	3	1.2108	0.7311
cpd07061[e0]	Stachydrine_e0	0.93119	0.17588	4	1.1173	0.23354
cpd00020[e0]	Pyruvate_e0	0.91806	0.17929	2	1.3465	1.1168
cpd00105[c0]	D-Ribose_c0	0.91442	0.18025	6	1.0043	1.1351
cpd00337[c0]	Hydrouracil_c0	0.91175	0.18095	4	1.1052	0.26735
cpd00673[c0]	Dihydrothymine_c0	0.90302	0.18326	3	1.189	0.25507
cpd00412[c0]	Deoxyuridine_c0	0.89535	0.1853	4	1.095	1.1067
cpd01882[c0]	Isovaleryl-CoA_c0	0.89247	0.18607	3	1.1814	2.0725
cpd00027[c0]	D_Glucose_c0	0.88474	0.18815	4	1.0884	0.83362
cpd00061[c0]	Phosphoenolpyruvate_c0	0.88221	0.18883	9	0.9067	0.9094
cpd00075[c0]	Nitrite_c0	0.88073	0.18923	10	0.88468	1.2153
cpd00199[c0]	4-Oxobutanoate_c0	0.87588	0.19055	4	1.0829	1.6521
cpd00763[c0]	4-Maleylacetoacetate_c0	0.86505	0.19351	2	1.2997	0.64095
cpd03034[c0]	3-Ureidoisobutyrate_c0	0.86354	0.19392	3	1.1606	0.20895
cpd00308[c0]	Malonate_c0	0.85339	0.19672	2	1.2895	0.6088
cpd00106[c0]	Fumarate_c0	0.85265	0.19693	4	1.0684	0.4926
cpd01092[e0]	Allantoin_e0	0.84243	0.19977	1	1.5766	0
cpd00386[c0]	D-Malate_c0	0.83566	0.20167	5	1.0043	0.54392
cpd00025[c0]	H2O2_c0	0.82651	0.20426	4	1.0522	0.65126
cpd00187[c0]	Methanamine_c0	0.81663	0.20707	5	0.99365	0.73376
cpdNFIM4[c0]	tetra-GlcNac_c0	0.81631	0.20716	1	1.5442	0
cpd00428[c0]	2-Oxopropanal_c0	0.81304	0.2081	1	1.5402	0
cpd01298[c0]	Aminoacetone_c0	0.81304	0.2081	1	1.5402	0
cpd00125b[c0]	5_10_Methylenetetrahydrofolate_c0	0.79806	0.21242	7	0.91142	0.81043
cpd00101[c0]	ribose_5_phosphate_c0	0.78485	0.21627	1	1.5053	0
cpd00041[e0]	L-Aspartate_e0	0.78413	0.21648	5	0.97553	0.94915
cpdSL23[c0]	1-cis-vaccenoyl-2-steric-sn-glycerol_c0	0.7799	0.21773	1	1.4992	0
cpdSL24[c0]	Sulfoquinovosyl-1-cis-vaccenoyl-steric-sn-glycerol_c0	0.7799	0.21773	1	1.4992	0
cpdSL7[c0]	1-cis-vaccenoyl-2-palmitic_c0	0.7799	0.21773	1	1.4992	0
cpdSL8[c0]	Sulfoquinovosyl-1-cis-vaccenoyl-2-palmitic_c0	0.7799	0.21773	1	1.4992	0
cpd00650[c0]	Crotonyl-CoA_c0	0.77789	0.21832	8	0.88174	1.4076
cpd00498[c0]	2_Aceto_2_hydroxybutanoate_c0	0.76899	0.22095	2	1.2151	1.2805
cpd00668[c0]	ALCTT_c0	0.76899	0.22095	2	1.2151	1.2805
cpd03049b[c0]	2_Hydroxyethyl_ThPP_branched chain aa synthesis_c0	0.76899	0.22095	2	1.2151	1.2805
cpd00056[c0]	TPP_c0	0.75895	0.22394	5	0.9615	0.6824
cpd00032[c0]	Oxaloacetate_c0	0.75457	0.22525	2	1.2024	1.0472
cpd01171[c0]	Galactitol_c0	0.75355	0.22556	4	1.0068	0.1412
cpd00134[c0]	Palmitoyl-CoA_c0	0.74124	0.22927	2	1.1907	1.4792
cpd00092[c0]	Uracil_c0	0.72681	0.23367	8	0.85926	0.92957
cpd00314[e0]	D-Mannitol_e0	0.72612	0.23388	3	1.0619	0.10816
cpd00417[e0]	L-Lyxitol_e0	0.72612	0.23388	3	1.0619	0.10816
cpd00588[e0]	Sorbitol_e0	0.72612	0.23388	3	1.0619	0.10816
cpd01171[e0]	Galactitol_e0	0.72612	0.23388	3	1.0619	0.10816
cpd01307[e0]	D-Lyxitol_e0	0.72612	0.23388	3	1.0619	0.10816
cpd00036[e0]	Succinate_e0	0.72421	0.23447	3	1.0605	0.603
cpd00106[e0]	Fumarate_e0	0.72421	0.23447	3	1.0605	0.603
cpd00130[e0]	L-Malate_e0	0.72421	0.23447	3	1.0605	0.603
cpd00386[e0]	D-Malate_e0	0.72421	0.23447	3	1.0605	0.603
cpd00095[c0]	Glycerone_phosphate_c0	0.7184	0.23625	8	0.85556	0.85204
cpd00136[e0]	4-Hydroxybenzoate_e0	0.71787	0.23642	2	1.1701	2.0993
cpd00091[c0]	UMP_c0	0.71634	0.23689	1	1.4206	0
cpd00286[c0]	Undecaprenylphosphate_c0	0.71634	0.23689	1	1.4206	0
cpd00098[e0]	Choline_e0	0.7032	0.24097	2	1.1571	0.21918
cpd00266[e0]	(R)-carnitine_e0	0.7032	0.24097	2	1.1571	0.21918
cpd00447[e0]	Betaine aldehyde_e0	0.7032	0.24097	2	1.1571	0.21918
cpd00540[e0]	BET_e0	0.7032	0.24097	2	1.1571	0.21918
cpd02636[c0]	5-(2-hydroxyethyl)-4-methylthiazole_c0	0.69257	0.24429	1	1.3912	0
cpd00099[c0]	Chloride_c0	0.6918	0.24453	1	1.3902	0
cpd00099[e0]	Chloride_e0	0.6918	0.24453	1	1.3902	0
cpd00465[c0]	Ureidoglycolate_c0	0.68654	0.24619	1	1.3837	0
cpd00031[c0]	GDP_c0	0.68496	0.24668	2	1.1411	1.939
cpdNAGALAMP[c0]	N_Acetyl_D_galactosamine_6_phosphate_c0	0.67282	0.25053	1	1.3667	0
cpd00038[c0]	GTP_c0	0.6601	0.2546	3	1.0144	1.4221
cpd02979[c0]	phosphoribosylformiminoaicar_phosphate_c0	0.65873	0.25504	1	1.3493	0
cpd00154[c0]	Xylose_c0	0.64765	0.2586	1	1.3356	0
cpd24425[c0]	methyl beta-D-xylopyranoside_c0	0.64765	0.2586	1	1.3356	0
cpd00290[c0]	D_fructose_1_6_bisphosphate_c0	0.63758	0.26187	1	1.3232	0
cpd00027[e0]	D_Glucose_e0	0.63507	0.26269	2	1.0971	0.30611
cpd00142[e0]	Acetoacetate_e0	0.63453	0.26287	4	0.9328	1.0664
cpd00797[e0]	R_3_Hydroxybutanoate_e0	0.63453	0.26287	4	0.9328	1.0664
cpd00015[c0]	FAD_c0	0.62688	0.26537	11	0.77522	1.2678
cpd00982[c0]	FADH2_c0	0.62688	0.26537	11	0.77522	1.2678
cpd00209[c0]	Nitrate_c0	0.60057	0.27406	8	0.80371	1.3631
cpd26505[c0]	Lactitol_c0	0.59085	0.27731	1	1.2653	0
cpdLACT1[c0]	3-ketolactitol_c0	0.59085	0.27731	1	1.2653	0
cpdPAL1[c0]	3_ketopalatinose_c0	0.59085	0.27731	1	1.2653	0
cpdTRE1[c0]	3_ketotrehalose_c0	0.59085	0.27731	1	1.2653	0
cpd03420[c0]	Precorrin 3A_c0	0.58309	0.27992	1	1.2557	0
cpd03833[c0]	Precorrin 3B_c0	0.58309	0.27992	1	1.2557	0
cpd00426[c0]	Homogentisate_c0	0.57202	0.28365	2	1.0416	0.27582
cpd00417[c0]	L-Lyxitol_c0	0.55595	0.28912	4	0.88393	0.36673
cpd02060[c0]	(2E)-Dodecenoyl-CoA_c0	0.54517	0.29282	4	0.87722	1.3312
cpd03125[c0]	(2E)-Hexenoyl-CoA_c0	0.54517	0.29282	4	0.87722	1.3312
cpd03126[c0]	(2E)-Hexadecenoyl-CoA_c0	0.54517	0.29282	4	0.87722	1.3312
cpd03127[c0]	(2E)-Tetradecenoyl-CoA_c0	0.54517	0.29282	4	0.87722	1.3312
cpd03129[c0]	(2E)-Decenoyl-CoA_c0	0.54517	0.29282	4	0.87722	1.3312
cpd03130[c0]	(2E)-Octenoyl-CoA_c0	0.54517	0.29282	4	0.87722	1.3312
cpd00078[c0]	Succinyl_CoA_c0	0.54013	0.29455	6	0.81379	1.1083
cpd00086[c0]	Propionyl-CoA_c0	0.53116	0.29765	4	0.86851	0.56591
cpd03572[c0]	(S)-3-Hydroxyisobutyryl-CoA_c0	0.52887	0.29845	2	1.0035	2.6284
cpd00151[c0]	Thymine_c0	0.5246	0.29993	2	0.99978	0.66334
cpd00755[c0]	Hydroxymethylbilane_c0	0.50914	0.30533	1	1.1643	0
cpd00388[c0]	Allantoate_c0	0.50873	0.30547	3	0.90568	0.64468
cpd00242[c0]	H2CO3_c0	0.50717	0.30602	1	1.1618	0
cpd02068[c0]	3-Methylglutaconyl-CoA_c0	0.50717	0.30602	1	1.1618	0
cpd01419[c0]	(S)-2-ureidoglycine_c0	0.50638	0.3063	1	1.1609	0
cpd00858[c0]	L-Glutamate5-semialdehyde_c0	0.50437	0.307	1	1.1584	0
cpd00260[c0]	Isocitrate_c0	0.49557	0.3101	1	1.1475	0
cpdNF[c0]	Nod factor_c0	0.48863	0.31255	1	1.1389	0
